continent,country_clean,ISO_A,year,sector,indicator,indicator_group,age_group,education_level,HDI_2023,avg_m,avg_f,gap_abs,gap_pct,rows_count
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,90.49759999999999,46.68480000000001,43.81279999999998,48.41321758809072,20
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,205.9335,144.8358333333333,61.0976666666667,29.66863898620996,24
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,985.33175,709.4817499999999,275.85000000000014,27.995647151327468,16
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1341.72025,1130.8364999999997,210.88375000000042,15.71741575786759,24
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,219.3221764705882,203.88124999999997,15.440926470588238,7.0402942005542775,37
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,50.16425000000001,26.453250000000004,23.711000000000006,47.26672879590546,16
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,81.13416666666667,79.30316666666667,1.831000000000003,2.256755785170657,24
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,120.576,93.63399999999999,26.942000000000007,22.3444134819533,16
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,111.48366666666665,77.26383333333332,34.21983333333333,30.69492990004515,24
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,41.98360000000001,33.955799999999996,8.027800000000013,19.12127592679049,40
Africa,"South Africa",ZAF_A,2017,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,11.888999999999998,7.732999999999999,4.155999999999999,34.95668264782572,16
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,775.1066666666667,519.8383333333333,255.26833333333343,32.93331670479763,6
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,3078.7855,2279.139,799.6464999999998,25.97279024472474,4
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,4035.34,3360.842,674.498,16.714774963200128,6
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,601.563,641.9939999999999,-40.430999999999926,-6.720991816318477,10
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,156.593,75.29,81.30299999999998,51.919945335998406,4
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,373.7482,252.9623333333333,120.78586666666669,32.31744438278678,30
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1579.0874,1182.7625,396.32489999999984,25.098351110901135,20
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,2092.4065333333333,1740.704,351.70253333333335,16.80851821720559,30
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,316.23336,339.48392,-23.250560000000007,-7.352342586500048,50
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,80.42499999999998,38.068200000000004,42.35679999999998,52.66621075536212,20
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,225.6496666666667,139.12483333333333,86.52483333333336,38.34476452435857,24
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,987.53675,707.7604999999999,279.7762500000001,28.330717818855867,16
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1304.6115833333333,1103.9416666666664,200.66991666666695,15.381583241346632,24
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,167.45704999999998,182.40204999999997,-14.944999999999993,-8.924676506602735,40
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,43.76575000000001,22.070000000000004,21.695750000000007,49.57243963601675,16
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,77.777,61.030833333333334,16.746166666666667,21.531001024295957,24
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,111.78575000000001,89.54275,22.24300000000001,19.89788501665016,16
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,109.22099999999996,77.29950000000001,31.921499999999952,29.226522372071273,24
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,35.5925,37.3981111111111,-1.805611111111098,-5.073010075468421,38
Africa,"South Africa",ZAF_A,2016,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,11.701,5.229500000000001,6.4715,55.30723869754721,16
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,802.4413333333333,560.5513333333333,241.89,30.14425976727686,6
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,2987.3325,2267.7875,719.5450000000001,24.086538743176398,4
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,3838.7946666666667,3151.9483333333337,686.846333333333,17.892239439046133,6
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,634.107,675.4251999999999,-41.31819999999993,-6.515966548232385,10
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,139.556,81.097,58.45900000000002,41.88927742268337,4
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,391.4556666666666,269.10153333333335,122.35413333333327,31.256191633450175,30
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1523.5694999999996,1175.567,348.0024999999996,22.841261918146806,20
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,1985.5436666666667,1621.0133999999998,364.5302666666669,18.359216812322277,30
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,332.53103999999985,360.00716,-27.47612000000015,-8.262723383657706,50
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,71.01540000000001,41.049,29.966400000000014,42.197044584695725,20
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,233.97016666666673,152.56050000000002,81.40966666666671,34.79489194135151,24
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,967.957125,704.949375,263.00775,27.171425593876382,16
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1255.6353333333332,1049.8969999999997,205.73833333333346,16.385197825483313,24
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,175.48240000000007,225.85835294117646,-50.37595294117639,-28.70712558135538,37
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,38.604499999999994,22.157749999999997,16.446749999999998,42.603193928169,16
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,75.41833333333334,67.31666666666666,8.101666666666674,10.742304037479844,24
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,109.156,89.03975000000001,20.116249999999994,18.42889992304591,16
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,95.65516666666667,71.887,23.768166666666673,24.847760445070925,24
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,39.897800000000004,31.755999999999993,8.14180000000001,20.40663896254934,40
Africa,"South Africa",ZAF_A,2015,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,11.790500000000002,7.089500000000001,4.7010000000000005,39.871082651287054,16
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,731.4513333333333,534.0066666666667,197.44466666666665,26.993547987243627,6
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,2841.751,2150.883,690.8680000000004,24.311348883135796,4
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,3696.168333333333,3047.9330000000004,648.2353333333326,17.5380360111665,6
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,639.4968000000001,633.7256,5.771200000000135,0.9024595588281497,10
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,118.721,83.826,34.89500000000001,29.392441101405826,4
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,358.26693333333327,253.0177333333333,105.24919999999997,29.377313451943838,30
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1442.7626000000002,1114.1057999999998,328.65680000000043,22.77968669273797,20
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,1913.8570666666665,1567.4977333333334,346.3593333333331,18.09745039824638,30
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,339.05876000000006,340.88568,-1.826919999999916,-0.5388210586270992,50
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,59.7804,43.92779999999999,15.85260000000001,26.518056085272114,20
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,210.12225000000004,142.81675,67.30550000000002,32.03159113325695,24
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,920.9362500000002,666.913375,254.02287500000023,27.58311175176351,16
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1202.0027499999999,1018.5580833333333,183.44466666666654,15.261584606746245,24
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,175.84385000000003,179.51805000000002,-3.674199999999985,-2.0894674451224673,40
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,34.93925,23.40275,11.5365,33.01873966956933,16
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,69.91266666666665,70.01733333333333,-0.10466666666667379,-0.14971059130916736,24
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,112.98875,87.8615,25.12724999999999,22.238718456483493,16
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,96.58,66.75750000000001,29.82249999999999,30.878546282874293,24
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,37.0569,26.8308,10.226099999999999,27.595670441941984,40
Africa,"South Africa",ZAF_A,2014,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,8.772,5.2055,3.5665000000000004,40.6577747378021,16
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Child (<15)","Less than basic",0.741,746.5136666666667,546.9929999999999,199.52066666666678,26.72699450467754,6
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Child (<15)",Basic,0.741,2813.7475000000004,2147.0285,666.7190000000005,23.695054371438818,4
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Child (<15)",Intermediate,0.741,3547.872,2933.373666666667,614.498333333333,17.32019456545594,6
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Child (<15)",Advanced,0.741,628.4434,618.7878,9.65560000000005,1.5364311249032212,10
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Child (<15)","Not stated",0.741,105.625,72.324,33.301,31.52757396449704,4
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Adults (25-54)","Less than basic",0.741,365.2915333333333,267.99646666666666,97.29506666666663,26.634908775146343,30
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Adults (25-54)",Basic,0.741,1435.1721000000002,1112.6349,322.5372000000002,22.473764644672244,20
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Adults (25-54)",Intermediate,0.741,1830.5740666666672,1501.170133333333,329.4039333333342,17.994570082223063,30
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Adults (25-54)",Advanced,0.741,333.1632400000001,331.0301599999999,2.1330800000001773,0.6402507071308878,50
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Adults (25-54)","Not stated",0.741,52.042799999999986,37.568799999999996,14.47399999999999,27.81172419623847,20
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Youth (15-24)","Less than basic",0.741,214.48033333333333,145.83633333333333,68.644,32.004799196818354,24
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Youth (15-24)",Basic,0.741,908.9753750000001,669.80275,239.17262500000015,26.312332718584386,16
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Youth (15-24)",Intermediate,0.741,1167.8434166666668,997.0599166666666,170.78350000000023,14.623835487077658,24
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Youth (15-24)",Advanced,0.741,174.09769999999995,207.84441176470588,-33.746711764705935,-19.383778053762885,37
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Youth (15-24)","Not stated",0.741,30.253749999999997,20.567000000000004,9.686749999999993,32.01834483328511,16
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Senior (55+)","Less than basic",0.741,71.812,62.109500000000004,9.702499999999993,13.510973096418416,24
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Senior (55+)",Basic,0.741,105.69525000000002,83.22575,22.46950000000001,21.258760445715403,16
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Senior (55+)",Intermediate,0.741,86.5315,57.37766666666666,29.15383333333333,33.69158437486156,24
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Senior (55+)",Advanced,0.741,35.4757,29.767777777777773,5.70792222222223,16.08966763791054,38
Africa,"South Africa",ZAF_A,2013,Other,"Labour Force","Labour Force","Senior (55+)","Not stated",0.741,9.7245,4.648499999999999,5.076000000000001,52.198056455344755,16
Africa,"South Africa",ZAF_A,2023,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,61.414,49.016,12.398000000000003,20.18757937929463,2
Africa,"South Africa",ZAF_A,2023,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,80.15554545454546,67.89581818181817,12.25972727272729,15.29492089811743,22
Africa,"South Africa",ZAF_A,2023,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,32.8378,27.3564,5.481400000000001,16.692348452088755,10
Africa,"South Africa",ZAF_A,2023,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,31.687285714285714,22.38857142857143,9.298714285714283,29.345253391400778,14
Africa,"South Africa",ZAF_A,2022,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,60.344,47.071,13.273000000000003,21.995558796234924,2
Africa,"South Africa",ZAF_A,2022,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,79.0040909090909,66.14463636363638,12.859454545454525,16.2769476839519,22
Africa,"South Africa",ZAF_A,2022,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,32.24720000000001,25.851599999999998,6.395600000000009,19.833039767793817,10
Africa,"South Africa",ZAF_A,2022,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,30.873285714285714,19.583,11.290285714285716,36.56975748798083,14
Africa,"South Africa",ZAF_A,2021,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,59.126,45.354,13.771999999999998,23.292629300138685,2
Africa,"South Africa",ZAF_A,2021,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,78.95209090909093,64.03372727272726,14.918363636363665,18.89546364711399,22
Africa,"South Africa",ZAF_A,2021,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,29.1228,23.554,5.568800000000003,19.121787740189827,10
Africa,"South Africa",ZAF_A,2021,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,31.36785714285714,20.36528571428571,11.002571428571429,35.07594216099283,14
Africa,"South Africa",ZAF_A,2020,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,57.438,44.078,13.36,23.259862808593613,2
Africa,"South Africa",ZAF_A,2020,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,76.62054545454545,62.2109090909091,14.409636363636352,18.806491494092477,22
Africa,"South Africa",ZAF_A,2020,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,28.3024,22.4284,5.873999999999999,20.754423653117755,10
Africa,"South Africa",ZAF_A,2020,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,32.426857142857145,21.000857142857143,11.426000000000002,35.236223941353735,14
Africa,"South Africa",ZAF_A,2019,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,62.483,48.494,13.988999999999997,22.38848966919002,2
Africa,"South Africa",ZAF_A,2019,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,82.16018181818181,67.6590909090909,14.501090909090905,17.649779477340267,22
Africa,"South Africa",ZAF_A,2019,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,32.9328,26.122200000000003,6.810599999999997,20.680294417723356,10
Africa,"South Africa",ZAF_A,2019,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,34.97342857142857,22.491999999999997,12.481428571428573,35.6883184785184,14
Africa,"South Africa",ZAF_A,2018,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,62.346,48.423,13.922999999999995,22.331825618323542,2
Africa,"South Africa",ZAF_A,2018,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,82.07181818181817,67.57400000000001,14.497818181818161,17.6647946920103,22
Africa,"South Africa",ZAF_A,2018,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,32.9632,25.96,7.0032,21.245510144646147,10
Africa,"South Africa",ZAF_A,2018,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,35.026428571428575,23.020142857142854,12.00628571428572,34.27779024002285,14
Africa,"South Africa",ZAF_A,2017,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,62.656,48.525,14.131,22.553306945863127,2
Africa,"South Africa",ZAF_A,2017,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,82.361,67.35345454545454,15.007545454545465,18.22166493187973,22
Africa,"South Africa",ZAF_A,2017,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,33.7588,26.8988,6.859999999999999,20.32062751045653,10
Africa,"South Africa",ZAF_A,2017,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,35.56314285714286,22.350571428571424,13.212571428571433,37.152429079866,14
Africa,"South Africa",ZAF_A,2016,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,62.267,47.649,14.618000000000002,23.476319719915846,2
Africa,"South Africa",ZAF_A,2016,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,81.96581818181818,66.3799090909091,15.585909090909084,19.015132693894564,22
Africa,"South Africa",ZAF_A,2016,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,33.8784,26.351599999999998,7.5268000000000015,22.217105884575428,10
Africa,"South Africa",ZAF_A,2016,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,34.44271428571429,21.298714285714286,13.144000000000002,38.161916888912856,14
Africa,"South Africa",ZAF_A,2015,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,62.044,47.637,14.406999999999996,23.220617626200756,2
Africa,"South Africa",ZAF_A,2015,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,81.67836363636364,65.98290909090909,15.695454545454552,19.216171635528276,22
Africa,"South Africa",ZAF_A,2015,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,33.98700000000001,26.536399999999997,7.450600000000012,21.921911319033775,10
Africa,"South Africa",ZAF_A,2015,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,34.48157142857143,21.885857142857144,12.595714285714283,36.528829063972054,14
Africa,"South Africa",ZAF_A,2014,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,60.751,46.393,14.357999999999997,23.634178861253307,2
Africa,"South Africa",ZAF_A,2014,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,80.52872727272728,64.42063636363636,16.10809090909092,20.00291256875018,22
Africa,"South Africa",ZAF_A,2014,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,32.534600000000005,25.605200000000007,6.929399999999998,21.298555998844297,10
Africa,"South Africa",ZAF_A,2014,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,34.607142857142854,21.571142857142856,13.035999999999998,37.668524251805984,14
Africa,"South Africa",ZAF_A,2013,Other,"Labour Participation Rate","Labour Force","Child (<15)","Not stated",0.741,60.526,46.167,14.359000000000002,23.723688993159968,2
Africa,"South Africa",ZAF_A,2013,Other,"Labour Participation Rate","Labour Force","Adults (25-54)","Not stated",0.741,80.40245454545456,63.94163636363637,16.46081818181819,20.47302943035435,22
Africa,"South Africa",ZAF_A,2013,Other,"Labour Participation Rate","Labour Force","Youth (15-24)","Not stated",0.741,32.621,26.097400000000004,6.523599999999998,19.998160694031444,10
Africa,"South Africa",ZAF_A,2013,Other,"Labour Participation Rate","Labour Force","Senior (55+)","Not stated",0.741,34.01971428571428,20.47957142857143,13.54014285714285,39.800871763431275,14
Africa,"South Africa",ZAF_A,2023,Other,Employment,Employment,"Child (<15)","Not stated",0.741,9327.99,7409.458,1918.5320000000002,20.56747487936844,2
Africa,"South Africa",ZAF_A,2023,Other,Employment,Employment,"Adults (25-54)","Not stated",0.741,2939.870636363636,2316.012272727273,623.8583636363633,21.22060596543873,22
Africa,"South Africa",ZAF_A,2023,Other,Employment,Employment,"Youth (15-24)","Not stated",0.741,2131.2972,1672.9618000000003,458.3353999999997,21.50499705062249,10
Africa,"South Africa",ZAF_A,2023,Other,Employment,Employment,"Senior (55+)","Not stated",0.741,417.2682857142857,381.33471428571426,35.93357142857144,8.611622943512193,14
Africa,"South Africa",ZAF_A,2022,Other,Employment,Employment,"Child (<15)","Not stated",0.741,8824.098,6911.975,1912.1229999999996,21.66933096164616,2
Africa,"South Africa",ZAF_A,2022,Other,Employment,Employment,"Adults (25-54)","Not stated",0.741,2784.5577272727273,2192.0926363636368,592.4650909090906,21.276811218755633,22
Africa,"South Africa",ZAF_A,2022,Other,Employment,Employment,"Youth (15-24)","Not stated",0.741,2016.7948000000001,1550.8328000000004,465.96199999999976,23.104085750320248,10
Africa,"South Africa",ZAF_A,2022,Other,Employment,Employment,"Senior (55+)","Not stated",0.741,389.10128571428567,319.8985714285714,69.20271428571425,17.7852700123251,14
Africa,"South Africa",ZAF_A,2021,Other,Employment,Employment,"Child (<15)","Not stated",0.741,8427.152,6456.415,1970.737,23.38556371120398,2
Africa,"South Africa",ZAF_A,2021,Other,Employment,Employment,"Adults (25-54)","Not stated",0.741,2680.018181818182,2045.2210000000005,634.7971818181813,23.68630131410233,22
Africa,"South Africa",ZAF_A,2021,Other,Employment,Employment,"Youth (15-24)","Not stated",0.741,1881.1426,1419.7952,461.3473999999999,24.524849950237684,10
Africa,"South Africa",ZAF_A,2021,Other,Employment,Employment,"Senior (55+)","Not stated",0.741,386.4244285714286,330.05657142857143,56.36785714285719,14.587032541199157,14
Africa,"South Africa",ZAF_A,2020,Other,Employment,Employment,"Child (<15)","Not stated",0.741,8568.71,6685.16,1883.5499999999993,21.981721869452922,2
Africa,"South Africa",ZAF_A,2020,Other,Employment,Employment,"Adults (25-54)","Not stated",0.741,2714.2140909090913,2112.3985454545455,601.8155454545458,22.17273675905851,22
Africa,"South Africa",ZAF_A,2020,Other,Employment,Employment,"Youth (15-24)","Not stated",0.741,1928.3097999999998,1481.5408,446.7689999999998,23.168943081656266,10
Africa,"South Africa",ZAF_A,2020,Other,Employment,Employment,"Senior (55+)","Not stated",0.741,392.6884285714286,338.29585714285713,54.39257142857144,13.851330334954762,14
Africa,"South Africa",ZAF_A,2019,Other,Employment,Employment,"Child (<15)","Not stated",0.741,9283.878,7287.102,1996.7760000000007,21.50799482716167,2
Africa,"South Africa",ZAF_A,2019,Other,Employment,Employment,"Adults (25-54)","Not stated",0.741,2912.9406363636367,2290.056090909091,622.8845454545458,21.38335871588933,22
Africa,"South Africa",ZAF_A,2019,Other,Employment,Employment,"Youth (15-24)","Not stated",0.741,2140.1928,1646.5516000000002,493.64119999999957,23.065267764661186,10
Africa,"South Africa",ZAF_A,2019,Other,Employment,Employment,"Senior (55+)","Not stated",0.741,417.92357142857145,357.0798571428571,60.84371428571433,14.558574448848313,14
Africa,"South Africa",ZAF_A,2018,Other,Employment,Employment,"Child (<15)","Not stated",0.741,9305.552,7304.213,2001.339,21.50693478473926,2
Africa,"South Africa",ZAF_A,2018,Other,Employment,Employment,"Adults (25-54)","Not stated",0.741,2909.0291818181827,2290.5539999999996,618.475181818183,21.26053549698761,22
Africa,"South Africa",ZAF_A,2018,Other,Employment,Employment,"Youth (15-24)","Not stated",0.741,2169.4706000000006,1661.0914,508.37920000000054,23.433329771788582,10
Africa,"South Africa",ZAF_A,2018,Other,Employment,Employment,"Senior (55+)","Not stated",0.741,411.33628571428574,354.7474285714285,56.58885714285725,13.757321954855176,14
Africa,"South Africa",ZAF_A,2017,Other,Employment,Employment,"Child (<15)","Not stated",0.741,9183.135,7180.662,2002.473,21.805984557561224,2
Africa,"South Africa",ZAF_A,2017,Other,Employment,Employment,"Adults (25-54)","Not stated",0.741,2857.2302727272727,2251.295727272727,605.9345454545455,21.207060251261133,22
Africa,"South Africa",ZAF_A,2017,Other,Employment,Employment,"Youth (15-24)","Not stated",0.741,2160.3226000000004,1651.5158,508.8068000000005,23.5523527828668,10
